,MCF7,HEPG2,HT29,A375,PC3,YAPC,A549,HCC515
NPAP1,0.0,0.0,0.0,0.01435529297707,0.0,0.0,0.0,0.0
BCAP31,9.174601164421473,7.566510755857877,9.093576021044877,8.138886126872915,8.715653175865553,8.800511678621584,8.578825526511151,8.210476536366645
ARL17A,2.62760683812965,2.8875252707415875,4.163498732282879,1.2448870591235344,2.298658315564515,3.885574364371426,2.7202784652333265,3.277984747299765
GNB1L,2.7634115744700067,2.513490745588118,4.599317793698227,2.5993177936982264,3.4672794804599825,3.33199177823206,2.8875252707415875,5.575614877619633
DNAH14,3.3909427728025427,1.811471030529836,1.867896463992655,5.75595576955096,3.689299160535892,4.203201156316611,4.348374075191163,4.465974464504068
CCDC190,0.0,0.0,0.0,0.0,0.0285691521967709,0.0,0.0,0.0
EVI2B,0.137503523749935,0.0426443374084937,0.3895668117627256,0.5360529002402097,0.2750070474998698,1.4541758931858018,0.0840642647884745,0.1634987322828795
TMEM210,0.1763227726404629,0.0,0.0565835283663675,0.2387868595871165,0.0,0.3219280948873623,0.0,0.1634987322828795
NPIPB4,5.433627167084783,4.828834649468057,5.69849632031307,2.229587922740652,3.548436624696042,5.7489978500981485,4.1842802944193815,4.351910961103077
ZNF829,0.4436066514756146,0.3561438102252753,0.01435529297707,1.4436066514756147,0.0,0.8237493603082727,0.4854268271702417,0.8155754288625725
TMPRSS11B,0.0285691521967709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THNSL1,2.84197311892718,1.0840642647884746,1.989139007368233,2.3757345385831563,1.5008020530571575,2.0250287944915226,2.2750070474998703,1.6735564239901446
TRIM69,2.211012193485512,1.6780719051126378,3.085764553778314,2.6644828403646823,3.586164245930909,4.455491620628468,2.4672794804599825,4.0798047546352585
ATP6V0C,7.568032104771277,7.275845146950131,7.2635039567056,5.693486957499325,6.862575371477842,6.662917554868156,5.870611313044544,6.830610274357908
IFITM1,4.873813198359088,1.111031312388744,0.5260688116675876,2.8155754288625725,3.689299160535892,5.879705766282287,0.6507645591169022,0.9107326619029126
PRSS38,0.0,0.0,0.0,0.0,0.0,0.0840642647884745,0.0,0.0
BPY2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMP1,6.418189947945766,6.589913260672201,7.302319050948834,5.973840839533144,7.1708264041838445,6.445925298579272,5.839455765224629,6.308156975114763
FFAR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285691521967709
TAS2R60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POMK,1.411426245726465,2.1826922975161898,1.4005379295837286,1.9523335663696857,1.1763227726404628,1.6959938131099002,1.9745293124838816,1.6369145803558778
C16orf54,0.01435529297707,0.01435529297707,0.0,0.0565835283663675,0.0,0.0565835283663675,0.0,0.01435529297707
KLHDC8B,2.7092906357233577,3.5185351389821804,0.3785116232537297,2.782408564927373,4.2720231890610485,2.6982184782244136,2.6780719051126383,3.145677455195635
KLHL34,0.0,0.0,0.0,0.0285691521967709,0.0,0.0,0.0,0.0
SETD4,3.753818443173543,2.807354922057604,3.3175935046234715,2.821710215034674,3.572889668420581,4.003602236680194,3.3015876466031866,3.906890595608519
PTCH1,0.9781956296816516,1.9373443921502325,3.187451054027326,1.9855004303048849,0.6599245584023783,2.776103988073164,1.655351828612554,1.622930350920177
RTN4RL1,4.277240898332067,0.01435529297707,0.01435529297707,0.0426443374084937,1.0,0.2387868595871165,0.6870606883398922,0.1110313123887439
OR4C46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALHM1,0.1763227726404629,0.01435529297707,0.01435529297707,0.0285691521967709,0.0,0.0426443374084937,0.0285691521967709,0.0285691521967709
KRTAP5-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKAIN3,0.0,0.0,0.0,0.0,0.0,0.0,0.3334237337251918,0.0
RNPC3,2.821710215034674,2.560714954474479,3.824767853143294,3.1473066987802936,2.563158130402808,3.5668151540108965,2.639232163249277,3.723558561472103
ZNF267,2.560714954474479,3.0373822220030804,2.263034405833794,3.007195501404204,2.16349873228288,2.8318772411916733,3.411426245726465,2.411426245726465
IRS2,1.5558161550616396,0.0426443374084937,1.9221978483963669,3.9411063109464313,0.7136958148433591,3.2509615735332185,2.372952097911829,1.4646682670034443
C7orf61,0.4956951626240688,0.1890338243900171,0.5160151470036647,0.0426443374084937,0.4646682670034443,0.5459683691052926,0.4005379295837289,0.5945485495503542
FAM186A,0.1763227726404629,0.01435529297707,0.1243281350022017,0.0285691521967709,0.0565835283663675,0.3219280948873623,0.0426443374084937,0.1634987322828795
SHOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCE3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BICD2,3.4568061492304736,3.41006969175638,3.319039815562536,3.605257262939004,3.145677455195635,4.351910961103077,4.1842802944193815,3.6780719051126383
LCE3E,0.0,0.0,0.0,0.0,0.0,0.0,0.070389327891398,0.0
CCIN,0.0,0.0,0.0,0.0,0.4956951626240688,0.0,0.1110313123887439,0.01435529297707
TMLHE,3.4154882710497003,2.759155833800272,4.044394119358453,3.77082904603249,0.070389327891398,3.465974464504069,3.807354922057604,3.2265085298086795
GRK1,0.070389327891398,0.0,0.0,0.01435529297707,0.1110313123887439,0.0,0.0,0.0
DEFB128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLITRK2,0.0,0.0,0.0,0.5945485495503542,0.0,0.0,0.0,0.0
PLK5,0.0565835283663675,0.01435529297707,0.0426443374084937,0.01435529297707,0.0285691521967709,0.0,0.01435529297707,0.070389327891398
RASA3,1.84799690655495,0.070389327891398,4.43229133824778,5.386810946472217,2.51096191927738,3.5397791916984938,1.6870606883398924,2.3015876466031866
LRCH3,4.0755326311673565,3.91456452349394,4.047014819517589,3.4316229597132923,3.51096191927738,4.827310943949668,3.439623137557117,3.512226886513957
LEMD1,0.6040713236688608,0.5945485495503542,1.0908534304511135,4.0170310805278415,0.4646682670034443,2.280956313831056,0.0,0.137503523749935
ATP4B,0.0,0.0,0.0285691521967709,0.0,0.0,0.0,0.0,0.0
NDUFA13,8.876639723897178,7.446504378565613,7.021146554311503,8.3585632960037,8.070925944985511,8.488964817004849,6.3026846141183785,7.356407951394893
ZNF566,2.8519988371124465,2.422233000683048,0.918386234446348,2.8257856274647914,1.879705766282288,2.361768359419153,3.2750070474998703,2.130930869826449
ZNF529,1.0214797274104517,2.4776773275653072,0.7907720378619999,2.2078928516413328,1.3504972470841332,2.422233000683048,2.0461417816447205,1.4646682670034443
ZNF284,0.6040713236688608,0.879705766282288,1.1826922975161902,1.2326607567902748,0.4750848829487829,1.0214797274104517,0.6599245584023783,0.8318772411916731
HTR3E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLEU7,0.5160151470036647,0.3103401206121505,0.7048719644563528,0.137503523749935,0.0,1.292781749227846,0.0426443374084937,0.01435529297707
KRT73,0.01435529297707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAL2,0.2141248053528473,0.0565835283663675,0.0840642647884745,0.2387868595871165,0.1110313123887439,0.0,0.4329594072761063,0.1634987322828795
AIDA,4.397118409042582,4.446917864866027,4.716442236843322,6.0259146987507926,5.564073255736941,5.230356745056151,5.814294058282832,5.185470146066941
CDIN1,2.1826922975161898,2.2479275134435857,3.468583317006828,3.1842802944193824,2.5185351389821804,2.056583528366368,3.3729520979118286,3.270528942380718
CD300LF,0.01435529297707,0.0,0.0,0.0,0.0,0.2265085298086797,0.0,0.0
ZPBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.01435529297707,0.0285691521967709
KRT5,0.4222330006830478,0.6690267655096305,0.3103401206121505,0.0,0.879705766282288,3.2280490478844617,0.7398481026993274,0.5160151470036647
NBPF6,1.459431618637297,0.0,0.0,0.8318772411916731,0.01435529297707,0.0,0.0,0.0
GSAP,0.632268215499513,3.6678921252302334,1.933572638261024,2.879705766282288,2.2600256559614555,4.019701914442548,2.277984747299765,3.608809242675524
HTR3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGBL4,0.0,0.0426443374084937,0.0,0.0,0.01435529297707,0.0,0.01435529297707,0.01435529297707
ARGFX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP2R1,3.168321115739723,0.8155754288625725,3.713695814843359,3.1570437101455804,3.2660368939953166,3.468583317006828,3.745237332129749,3.0789513413948217
LRRC70,0.1634987322828795,0.1634987322828795,0.0976107966264223,0.0426443374084937,0.1890338243900171,0.3103401206121505,0.1890338243900171,0.3219280948873623
ANKRD46,4.054848476995621,3.669026765509632,2.881664619320345,3.2357270598380583,2.927896453728821,3.973611275519472,2.910732661902913,2.8579809951275723
PIP5K1C,2.8875252707415875,3.1473066987802936,3.400537929583728,2.713695814843359,2.673556423990145,3.62993940943954,2.104336659814736,2.6937657122177834
OR5D14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP4F2,0.2265085298086797,1.7907720378619998,0.1110313123887439,0.0840642647884745,0.0,0.0840642647884745,0.0565835283663675,0.0
TEX38,0.1890338243900171,0.0285691521967709,0.0,0.0426443374084937,0.0,0.0,0.0,0.1110313123887439
OR5D18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB6,2.548436624696042,1.84799690655495,2.5704629310260407,3.7147950111181625,1.8559896973084808,3.7644735509926655,2.903038270112912,2.2172307162206693
C2orf76,4.446917864866027,2.3978029618624896,3.111031312388744,3.61706334388818,3.142413437873741,3.899175630480513,4.555202633878297,4.173926931999809
TAS2R42,0.0,0.0,0.0565835283663675,0.0,0.0,0.0,0.0,0.1890338243900171
POLR3C,5.516960659898824,3.765534746362977,4.446256229889563,5.792855352362489,4.753283616460879,4.300123724569014,4.99954908734095,5.012121672712217
PRR30,0.0,0.01435529297707,0.0,0.0,0.0,0.0,0.0,0.0
DEFB131A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBL4B,0.01435529297707,0.0,0.0,0.0285691521967709,0.01435529297707,0.0,0.0,0.0426443374084937
WWOX,5.336640446408736,4.068670810665099,3.676944359106912,3.158660175346498,2.4168397419128294,3.189033824390017,3.13586316536868,3.4828482830684653
CYP4Z1,0.01435529297707,0.0,0.0,0.0,0.01435529297707,0.0,0.0,0.0
CENATAC,5.451211111832329,3.4892860226258766,3.895302621333306,2.37851162325373,5.152589069287126,5.502712485966061,3.877744249949002,4.7489978500981485
BCL9L,6.4574629646485535,4.51096191927738,5.33199177823206,2.9523335663696857,3.713695814843359,6.527789751572327,4.334139178838237,5.173527238122508
POLR1D,6.7216460784183925,7.563234413022304,8.586914828665122,8.171226846915134,6.256255873202733,7.372690968759548,7.048977225226046,6.590961241342598
KIF18B,3.7495342676692616,3.879705766282288,4.1026581313637385,3.1060132376221192,4.759688488427289,4.6194130105979365,4.421559944901824,4.365272599764531
ZNRF1,5.204766750654613,5.114367024952,2.73768676140986,3.3991710938198234,4.03121873061072,4.615298579092115,3.326249700837456,2.992768430768924
FFAR4,0.0285691521967709,0.0285691521967709,4.509062386361898,0.0285691521967709,0.3673710656485295,2.229587922740652,0.1110313123887439,0.0285691521967709
BPIFB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAPCD2,5.093813673402728,5.211790976252541,5.689858236319245,2.3978029618624896,4.576522137920503,5.035623909730722,3.2172307162206693,5.102238193930739
EDARADD,0.3673710656485295,0.6690267655096305,0.0840642647884745,0.5260688116675876,0.3103401206121505,2.211012193485512,1.4698859762744636,0.2141248053528473
SLC51B,0.0,3.5789387130933865,0.7824085649273732,0.0,0.0426443374084937,0.9411063109464316,2.833902076669163,1.2750070474998698
CYP4F12,0.1890338243900171,4.236492618381302,2.137503523749935,0.0,0.0565835283663675,0.0285691521967709,2.049630767724601,0.0
MTARC1,3.5447326559326235,5.270902649167133,3.697106574476975,0.0565835283663675,5.895544989253388,3.070389327891398,2.8196681834964554,3.3895668117627262
LCE5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOWAHB,1.0,0.2630344058337938,2.817623257511431,0.0,0.4436066514756146,4.0,0.0285691521967709,0.1763227726404629
BLOC1S4,3.563158130402808,3.845991770664573,3.371558862611963,3.2280490478844617,2.4329594072761065,4.489928219405184,2.657640005207824,3.588564737401352
LCE1E,0.070389327891398,0.3103401206121505,1.3161457422933562,1.3103401206121503,0.0,0.0,0.070389327891398,0.0
ZNF749,3.6848187375532224,3.6881803585869264,3.512226886513957,2.776103988073164,1.9221978483963669,2.2016338611696504,3.264536430999025,3.572889668420581
KLHL32,0.01435529297707,0.1505596765753814,0.0976107966264223,0.137503523749935,0.0,0.2986583155645152,0.0426443374084937,0.0976107966264223
MRTFB,4.189033824390017,3.2479275134435857,3.1811025507537978,2.104336659814736,2.1795110502715103,4.117695042669754,3.5668151540108965,3.5422580497669176
BTLA,0.070389327891398,0.0,0.01435529297707,0.0,0.01435529297707,0.0285691521967709,0.0,0.0565835283663675
ZNF17,1.9068905956085185,2.0321008431670244,2.563158130402808,2.438292851579147,2.060047383669939,1.4698859762744636,2.169925001442312,1.280956313831056
KDM4D,0.2141248053528473,1.0,0.2630344058337938,0.8237493603082727,1.4541758931858018,0.9486008474933558,0.5753123306874368,0.7224660244710909
GPAT2,0.0285691521967709,0.1505596765753814,0.1505596765753814,0.01435529297707,0.0565835283663675,0.1634987322828795,0.0,0.0426443374084937
TOR3A,5.314696525656286,4.6881803585869255,4.309612772454123,4.487357715311548,4.826802684285827,4.896271848807375,5.2964574073712445,5.199279721336625
PABPC1L2A,0.070389327891398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABRA5,0.0,0.0,0.0,0.01435529297707,0.070389327891398,0.0,5.39746072605472,0.0
PPP1CC,5.941341105485298,6.5790896147242846,6.91085256176094,7.016139702655253,6.952566540942803,6.555662799224037,7.4276061727819,6.728600810643193
ZNF555,0.8718436485093178,1.5260688116675876,1.1826922975161902,1.5459683691052926,1.0214797274104517,1.459431618637297,0.9927684307689242,0.9107326619029126
OR10T2,0.2986583155645152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAP1L3,0.0426443374084937,0.1110313123887439,0.01435529297707,1.7048719644563528,1.0772429989324606,0.0426443374084937,0.1890338243900171,0.4436066514756146
PRELID2,2.5459683691052923,3.021479727410452,4.0,2.2570106182060234,2.5310694927259543,4.329123596291566,2.8718436485093184,2.2265085298086795
BACE1,3.4032677223393013,2.895302621333306,2.0461417816447205,4.641546029087524,3.5680321047712797,4.1026581313637385,2.0840642647884744,2.553360503335328
RGS9BP,0.5260688116675876,0.01435529297707,0.1890338243900171,0.2265085298086797,0.1634987322828795,0.0,0.1505596765753814,0.0285691521967709
TMEM212,0.0,0.0,0.0,0.01435529297707,0.0,0.0,0.0,0.01435529297707
SLC36A3,0.0,0.0,0.0,0.0,0.01435529297707,0.0,0.0,0.0
SLC36A2,0.0,0.01435529297707,0.0,0.0,0.0285691521967709,0.0,0.0,0.0
THBS2,0.1634987322828795,0.1505596765753814,0.1634987322828795,3.3448284969974416,0.0565835283663675,0.5058909297299572,0.0840642647884745,0.2750070474998698
RXRA,5.340918270272116,4.803743668505224,5.017921907997263,2.6780719051126383,2.403267722339301,5.515699838284043,3.3909427728025427,2.028569152196771
ANKRD37,1.8359240742543752,2.8757800630684884,2.060047383669939,3.035623909730721,3.2156785966079284,3.075532631167357,1.9634741239748856,3.2187811677840688
NUDT17,3.5655971758542253,1.6182386555954549,0.4005379295837289,3.324810603420484,1.3103401206121503,1.6780719051126378,2.358958825832329,3.3589588258323286
MINAR2,0.2750070474998698,0.0,0.0,0.0,0.0,0.0426443374084937,0.0,0.0
ZNF75D,3.4262647547020983,1.7355221772965377,2.495695162624069,1.411426245726465,2.1473066987802936,2.837943241891028,2.2357270598380583,2.307428525192248
CYP4X1,0.0285691521967709,0.0426443374084937,0.0,0.2509615735332188,0.5360529002402097,0.8953026213333066,0.1505596765753814,0.2750070474998698
KRT26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT10,5.842224612877244,5.343763122149602,5.2671612180222604,5.606738317417591,4.9740703670240265,5.825276830054866,5.811214117513238,5.4252578719992135
GOLGA8R,0.9107326619029126,0.1110313123887439,0.1243281350022017,0.0426443374084937,0.6229303509201767,0.903038270112912,0.4222330006830478,0.8479969065549499
CD300E,0.0,0.0,0.0,0.0,0.01435529297707,0.0,0.0,0.0
CCDC30,0.7570232465074596,0.5945485495503542,0.903038270112912,0.0565835283663675,0.2986583155645152,2.049630767724601,0.5260688116675876,1.1634987322828796
NKRF,3.6791985705669217,2.456806149230474,3.784503982929567,3.6678921252302334,2.9486008474933563,3.3757345385831563,4.047014819517589,3.543495883425772
GLDN,2.1795110502715103,0.3785116232537297,0.9486008474933558,0.7824085649273732,0.0840642647884745,2.1602748314085933,0.0840642647884745,0.0
FCAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KPNA4,3.4289463447694826,2.9616233282869446,3.782408564927373,4.520422248526447,4.060912049587873,4.227278994468321,4.758622982440238,3.824767853143294
TRDN,0.0,0.0,0.0,0.3673710656485295,0.0,0.0,0.0,0.0
OR6P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT3,0.0285691521967709,0.0,0.0,0.0565835283663675,0.0565835283663675,0.0,0.0565835283663675,0.01435529297707
ZNF501,0.01435529297707,1.15704371014558,0.7570232465074596,1.5260688116675876,0.01435529297707,1.6870606883398924,0.0285691521967709,0.2630344058337938
ZNF197,1.3334237337251915,1.803227036434928,2.319039815562536,3.6881803585869264,2.62993940943954,2.974529312483882,1.7739963251111732,2.7048719644563533
SPATA12,0.0426443374084937,0.0840642647884745,0.4436066514756146,0.0285691521967709,0.3448284969974412,0.0426443374084937,0.1890338243900171,0.5459683691052926
TMPRSS12,0.0,0.0,0.01435529297707,0.0,0.0,0.01435529297707,0.0,0.0
FAM228A,0.0,0.0,0.0,0.0976107966264223,0.01435529297707,0.0,0.0,0.01435529297707
DEFB132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAP1L2,1.8639384504239715,0.01435529297707,0.0,0.3103401206121505,1.5897634869849773,0.01435529297707,1.761285273361619,0.0976107966264223
RPS23,12.023165236499974,12.222160943602034,12.532502038251607,13.350662988372257,11.59483776120984,12.317638723794468,11.467248907654106,11.91105487017844
GNG2,0.0565835283663675,0.01435529297707,0.1243281350022017,5.594847089652999,3.38404980679516,3.448900951145128,0.9560566524124028,0.0976107966264223
BTN3A2,0.3103401206121505,3.5933537709802965,2.9164766444377164,3.0686708106650986,2.0,3.985500430304885,2.063502942306158,3.24031432933371
AKAP14,0.0,0.3785116232537297,0.0,0.0,0.0285691521967709,0.1763227726404629,0.0,0.5459683691052926
PCLO,1.0143552929770698,0.0565835283663675,0.8318772411916731,1.6461626571578936,1.9745293124838816,1.111031312388744,0.4222330006830478,1.372952097911829
KLK12,1.0071955014042038,0.0,2.263034405833794,0.0,0.0,1.063502942306158,0.0565835283663675,0.0
RGS7BP,0.0,0.0,0.0,0.0,0.6507645591169022,2.634593268445757,0.0,0.0
INSIG1,6.0259146987507926,0.2141248053528473,5.810186007695356,4.620586410451877,4.294253136444514,5.713145902490258,4.135863165368678,3.040892430646901
MYT1L,0.0,0.0,0.0,0.01435529297707,0.0,0.0,0.0,0.0
C5orf38,6.56711948795167,0.0426443374084937,3.72137265947682,0.0,3.752748591407134,0.0,1.7398481026993275,0.0
ZNF396,0.8479969065549499,0.3334237337251918,0.3895668117627256,0.8559896973084807,0.4854268271702417,1.0214797274104517,0.5945485495503542,1.5008020530571575
TMEM222,4.972233123807389,4.341985747228616,5.20124177119825,5.051372101721025,5.1842802944193815,4.424250286084049,4.552131108253784,4.592158002125361
OR9Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLCNKA,0.0,0.070389327891398,0.0,0.0,0.0,1.5210507369009632,0.01435529297707,0.0
OR9Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP30,0.5360529002402097,0.1634987322828795,0.5459683691052926,1.0285691521967708,0.1505596765753814,0.7224660244710909,0.2016338611696504,0.3219280948873623
SEPTIN10,1.7865963618908067,5.682854168572234,5.506525779043122,5.334139178838238,4.976821852360684,5.701271802201967,5.873813198359088,5.242602505928981
FAM86B1,1.839959587489532,1.2387868595871168,2.229587922740652,2.1210154009613658,0.8479969065549499,2.3015876466031866,1.7824085649273729,1.280956313831056
CYP4F8,0.8073549220576041,0.0,0.0,0.0,0.0,0.0,0.0,0.0285691521967709
CYP4F3,0.1890338243900171,3.9541963103868754,0.3561438102252753,0.0426443374084937,0.0565835283663675,0.4750848829487829,3.0125686735030555,0.1505596765753814
SMYD4,2.941106310946432,2.3673710656485296,2.5459683691052923,2.0669502439246266,2.2172307162206693,2.4905701304462013,2.994579724215748,2.2172307162206693
DEFB105A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXD2,0.6507645591169022,0.3785116232537297,1.063502942306158,0.9927684307689242,0.1890338243900171,0.6507645591169022,0.2265085298086797,0.3895668117627256
GPATCH8,3.5909612413426,4.182692297516192,4.019701914442548,3.965322548367255,3.62993940943954,4.512858954449976,3.845991770664573,3.704871964456353
CEACAM19,0.8073549220576041,1.372952097911829,1.280956313831056,0.8155754288625725,1.1176950426697545,2.19534759832222,3.132576842670008,2.333423733725192
DEFB107A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF2,3.5692480298671816,3.4475791965488827,3.981852653289741,2.9164766444377164,4.768713657030485,4.455491620628468,4.187451054027326,3.734438666137167
SMIM29,4.484138131201669,3.2735158897021166,3.2047667506546134,4.916954278953217,4.215678596607928,3.056583528366368,3.196921733820329,2.548436624696042
DEFB106A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPATC1,0.1634987322828795,0.01435529297707,0.0,0.0,0.0840642647884745,0.0565835283663675,0.01435529297707,0.01435529297707
UBE2H,5.112283108598204,4.053980168187652,5.144454313926193,5.6760981209122185,4.1945598860226125,6.314515271175128,5.454175893185801,5.047014819517589
HPDL,3.792855352362488,0.070389327891398,4.615887073916057,2.5084286525318573,0.0976107966264223,1.3219280948873624,1.4905701304462011,2.2448870591235344
KATNA1,3.784503982929567,3.349082146391089,3.5197934862411,3.8094144442358986,2.980025300238734,4.062639828286463,3.3276873641760467,3.316145742293356
FSD2,0.0285691521967709,0.0426443374084937,0.01435529297707,0.0285691521967709,0.0426443374084937,0.0,0.0285691521967709,0.0426443374084937
ARAP1,4.896271848807375,5.2712762591759255,5.7897292513757685,4.7985690035568815,4.920769673020648,6.416164164733128,4.003602236680194,3.752748591407134
KIF24,1.2448870591235344,0.8639384504239714,1.992768430768924,0.8639384504239714,1.144046369616707,1.903038270112912,1.6825732973475784,1.2690331464552371
PDE2A,0.3561438102252753,0.070389327891398,0.070389327891398,3.864928972289788,0.4956951626240688,1.0214797274104517,0.8073549220576041,0.1763227726404629
SPDYE17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARMIL3,0.7824085649273732,0.1890338243900171,0.6040713236688608,0.0565835283663675,0.0426443374084937,0.070389327891398,0.1763227726404629,0.4541758931858021
PRG2,0.0565835283663675,0.0,0.070389327891398,0.0426443374084937,0.0426443374084937,0.0426443374084937,0.0,0.0426443374084937
PRR5,2.657640005207824,4.405311682597445,2.7224660244710908,1.1699250014423124,2.192194165283345,2.673556423990145,3.021479727410452,1.4059923596758368
ZFP91,4.183486514459391,4.0806576633452245,5.386121156814856,5.737145919776203,4.5867647433551415,4.814037647539974,5.091276694365222,4.757556688939453
C17orf58,5.202025844609335,3.5046203924035524,3.978195629681652,3.887525270741588,2.5459683691052923,2.6937657122177834,3.411426245726465,4.319039815562536
BCDIN3D,2.726831217032493,1.2690331464552371,2.073820233291672,2.5753123306874373,2.523561956057013,2.6937657122177834,2.3305584000308026,2.718087583960517
MAGEE2,0.0,0.0,0.0,0.0,0.0,0.0,0.01435529297707,0.0
CYP27C1,0.01435529297707,0.0,0.0,1.4005379295837286,0.4005379295837289,0.01435529297707,1.7907720378619998,1.2387868595871168
LYRM7,3.844988156682612,2.4276061727818994,3.3146965256562866,4.3377110921282895,2.324810603420484,3.346247774082776,3.4867143730307024,2.669026765509631
CFAP73,0.2630344058337938,0.0565835283663675,0.2868811477881615,0.2986583155645152,0.1763227726404629,2.7527485914071343,0.2016338611696504,0.1110313123887439
CCDC73,0.0285691521967709,0.0,0.0426443374084937,0.0,0.137503523749935,0.2016338611696504,0.0426443374084937,0.0
BCR,3.791814071161826,4.116863757690899,4.211790976252541,2.7398481026993275,3.5981269599196035,5.135452784185173,2.4802651220544627,3.3088850574117634
OR10H1,0.070389327891398,0.0,0.01435529297707,0.0,0.0285691521967709,0.0,0.0,0.0
MPPED1,0.0976107966264223,0.0840642647884745,0.0,0.0,0.0,0.0,0.0,0.0
FSCN2,1.2986583155645148,0.137503523749935,0.6959938131099002,0.0,0.4956951626240688,0.4541758931858021,0.5459683691052926,0.632268215499513
FOXI2,0.0,0.0,0.0,0.0565835283663675,0.0,0.0,0.0,0.0
SPIN4,2.8011586560936985,1.7398481026993275,2.853995647176393,2.5921580021253603,2.773996325111173,4.16430358309365,2.503348735167504,3.319039815562536
ZNF732,0.7048719644563528,0.0,0.0,0.0285691521967709,0.0,0.2868811477881615,0.01435529297707,0.1110313123887439
SPIN2B,3.797012977836145,2.4087118610294294,3.158660175346498,3.3015876466031866,1.8914191868460783,3.631104282365877,2.8052924556007115,3.3175935046234715
SPATA31D3,0.0,0.0,0.0,0.1890338243900171,0.0,0.01435529297707,0.0,0.0
FOXE3,0.0976107966264223,0.0,0.0426443374084937,0.0,0.0426443374084937,0.0,0.0565835283663675,0.01435529297707
HYAL3,1.3561438102252754,2.39231742277876,1.879705766282288,2.298658315564515,3.2690331464552367,1.5410191531335593,2.189033824390017,2.488000770834069
KCNK18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNA10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSIG10L,1.1043366598147355,2.5310694927259543,3.6758159311722696,1.0356239097307212,1.989139007368233,1.9373443921502325,2.3476656563009706,0.933572638261024
CXCR3,0.01435529297707,0.1634987322828795,0.5945485495503542,0.0,0.01435529297707,0.5360529002402097,0.0,0.01435529297707
ZNF397,3.339137384919585,1.967168607532628,2.5459683691052923,3.1076878693143737,1.4541758931858018,3.150559676575381,2.364572432295856,2.8519988371124465
ZSCAN30,1.655351828612554,2.5704629310260407,2.1009776477248208,2.38404980679516,2.2234225499349374,2.6530600171045644,1.4905701304462011,2.778208576398088
TPCN1,4.763411574470007,3.697106574476975,4.539779191698494,3.1127001327493624,3.642701571833233,5.596040632671138,3.8669079781431663,4.590362488463747
LILRB4,0.01435529297707,0.0,0.0,0.0,0.070389327891398,0.0840642647884745,0.0,0.01435529297707
TNFRSF4,0.01435529297707,0.0,0.0,0.0285691521967709,0.0,0.0565835283663675,0.01435529297707,0.137503523749935
KRT16,1.752748591407134,0.0285691521967709,0.1505596765753814,0.2141248053528473,1.7949356628035362,1.9597701552114672,0.4222330006830478,1.1043366598147355
HEXIM1,4.948600847493355,4.568032104771278,3.7224660244710894,4.582556003014061,4.903520373723376,5.613826290934041,5.578938713093387,6.178515470188602
SELENOV,0.0,0.0840642647884745,0.0,0.0,0.0,0.0,0.0,0.0
LCE1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT14,0.0840642647884745,0.0,0.0426443374084937,0.8073549220576041,0.6040713236688608,1.5360529002402097,0.4956951626240688,0.2509615735332188
